DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2022-09-13 03:30:00,3.5,11514.0,39,21.9,75,909,4.3,6572.0,7638.0
2022-09-13 03:45:00,3.5,11504.0,39,21.9,76,909,3.8,4630.0,6097.0
2022-09-13 04:00:00,3.4,11493.0,40,21.8,76,909,3.6,3313.0,3484.0
2022-09-13 04:15:00,3.5,13578.0,41,21.8,76,909,4.4,6801.0,3718.0
2022-09-13 04:30:00,3.5,11694.0,45,21.8,76,909,4.6,7764.0,8073.0
2022-09-13 04:45:00,3.6,11832.0,48,21.7,76,909,4.7,7545.0,9782.0
2022-09-13 05:00:00,3.7,11969.0,52,21.7,76,909,5.3,12113.0,10150.0
2022-09-13 05:15:00,3.9,12241.0,53,21.7,76,909,6.0,16948.0,14271.0
2022-09-13 05:30:00,3.9,12648.0,54,21.6,76,909,5.7,15977.0,17721.0
2022-09-13 05:45:00,4.1,13055.0,54,21.6,77,909,5.2,11807.0,16549.0
2022-09-13 06:00:00,4.2,14886.0,55,21.5,77,909,5.3,12666.0,11222.0
2022-09-13 06:15:00,4.2,13729.0,55,21.6,77,909,5.7,17133.0,15812.0
2022-09-13 06:30:00,4.2,13857.0,55,21.8,76,909,5.9,18513.0,16683.0
2022-09-13 06:45:00,4.2,13985.0,54,22.1,75,910,6.0,16296.0,19664.0
2022-09-13 07:00:00,4.2,14113.0,54,22.3,74,910,6.1,19005.0,17252.0
2022-09-13 07:15:00,4.2,14264.0,54,22.6,73,910,5.9,18258.0,19496.0
2022-09-13 07:30:00,4.1,14437.0,54,23.1,71,910,6.0,19519.0,17386.0
2022-09-13 07:45:00,4.0,14602.0,55,23.6,69,911,5.7,16354.0,16515.0
2022-09-13 08:00:00,3.9,14783.0,55,24.1,67,911,5.0,12524.0,13768.0
2022-09-13 08:15:00,4.0,14684.0,55,24.5,65,911,4.4,9066.0,11591.0
2022-09-13 08:30:00,4.2,14570.0,54,24.8,63,911,4.5,8089.0,7169.0
2022-09-13 08:45:00,4.5,14370.0,53,25.1,60,911,4.6,9900.0,8911.0
2022-09-13 09:00:00,4.7,14170.0,52,25.4,58,911,5.0,10641.0,9011.0
2022-09-13 09:15:00,4.8,13842.0,52,25.8,56,911,3.7,4987.0,5963.0
2022-09-13 09:30:00,4.8,13386.0,53,26.1,54,911,3.9,6611.0,5092.0
2022-09-13 09:45:00,4.8,14120.0,54,26.5,52,912,4.1,6244.0,5896.0
2022-09-13 10:00:00,4.7,13602.0,55,26.8,50,912,4.6,9511.0,6867.0
2022-09-13 10:15:00,4.8,12181.0,57,27.2,49,912,4.3,6369.0,6164.0
2022-09-13 10:30:00,4.8,12048.0,59,27.5,48,912,3.5,4240.0,5594.0
2022-09-13 10:45:00,4.9,11915.0,59,27.8,47,912,3.8,4239.0,3417.0
2022-09-13 11:00:00,4.9,11782.0,61,28.1,46,912,3.8,4764.0,3283.0
2022-09-13 11:15:00,4.9,11788.0,61,28.3,45,912,3.9,4334.0,4690.0
2022-09-13 11:30:00,4.9,11934.0,61,28.5,44,912,3.8,4512.0,3517.0
2022-09-13 11:45:00,4.8,12080.0,61,28.8,43,911,3.3,1967.0,4891.0
2022-09-13 12:00:00,4.8,13549.0,61,29.0,42,911,2.8,1119.0,1373.0
2022-09-13 12:15:00,4.8,12438.0,61,29.2,42,911,2.5,449.0,1507.0
2022-09-13 12:30:00,4.7,12717.0,61,29.5,41,911,2.8,1058.0,1239.0
2022-09-13 12:45:00,4.8,12996.0,60,29.7,41,910,3.0,1294.0,1608.0
2022-09-13 13:00:00,4.7,13275.0,59,30.0,40,910,2.7,1238.0,1507.0
2022-09-13 13:15:00,4.7,13651.0,59,30.2,40,910,2.9,497.0,1206.0
2022-09-13 13:30:00,4.7,14124.0,58,30.3,39,910,3.0,626.0,1005.0
2022-09-13 13:45:00,4.7,14598.0,58,30.4,39,909,2.7,764.0,1239.0
2022-09-13 14:00:00,4.8,15438.0,57,30.5,38,909,2.8,1132.0,670.0
2022-09-13 14:15:00,4.8,15511.0,57,30.6,38,909,3.2,1616.0,368.0
2022-09-13 14:30:00,4.9,15916.0,57,30.6,38,909,3.3,1690.0,2177.0
2022-09-13 14:45:00,5.0,16321.0,56,30.5,37,909,2.8,1666.0,1641.0
2022-09-13 15:00:00,5.1,16726.0,55,30.5,37,909,2.9,1039.0,2278.0
2022-09-13 15:15:00,5.2,17100.0,54,30.5,37,909,3.6,3196.0,1373.0
2022-09-13 15:30:00,5.3,17445.0,54,30.4,37,909,3.4,4197.0,4254.0
2022-09-13 15:45:00,5.4,17790.0,53,30.4,37,908,3.2,1519.0,1708.0
2022-09-13 16:00:00,5.5,19556.0,53,30.3,37,908,3.8,3406.0,1005.0
2022-09-13 16:15:00,5.6,18706.0,53,30.2,37,908,3.3,2387.0,3651.0
2022-09-13 16:30:00,5.8,19505.0,53,29.9,38,908,3.7,4194.0,5393.0
2022-09-13 16:45:00,5.9,20303.0,53,29.6,38,908,3.6,3615.0,4288.0
2022-09-13 17:00:00,6.0,21102.0,53,29.3,39,908,4.3,6021.0,3517.0
2022-09-13 17:15:00,6.1,22125.0,54,29.1,39,908,4.5,7846.0,7001.0
2022-09-13 17:30:00,6.1,23374.0,54,28.8,39,908,5.0,11095.0,10016.0
2022-09-13 17:45:00,6.0,24623.0,54,28.5,40,908,4.7,8072.0,8844.0
2022-09-13 18:00:00,6.0,25398.0,54,28.2,40,908,5.4,12539.0,8944.0
2022-09-13 18:15:00,5.9,25968.0,54,27.8,40,908,6.2,18061.0,15510.0
2022-09-13 18:30:00,5.9,26145.0,53,27.5,41,908,6.4,22336.0,20066.0
2022-09-13 18:45:00,5.6,26322.0,53,27.2,42,909,6.2,19647.0,21707.0
2022-09-13 19:00:00,5.6,26499.0,52,26.9,43,909,6.4,20960.0,19128.0
2022-09-13 19:15:00,5.5,26489.0,52,26.6,43,909,6.5,21834.0,18826.0
2022-09-13 19:30:00,5.5,26292.0,52,26.4,44,909,6.7,22594.0,21741.0
2022-09-13 19:45:00,5.5,26095.0,50,26.1,45,909,6.4,20910.0,20334.0
2022-09-13 20:00:00,5.5,26264.0,50,25.9,46,909,6.7,27137.0,21339.0
2022-09-13 20:15:00,5.4,25840.0,52,25.7,47,909,6.2,23410.0,27503.0
2022-09-13 20:30:00,5.4,25920.0,57,25.5,48,909,6.2,20578.0,21104.0
2022-09-13 20:45:00,5.3,25951.0,63,25.3,49,910,6.8,25420.0,24019.0
2022-09-13 21:00:00,5.3,25858.0,68,25.1,50,910,7.2,29646.0,27670.0
2022-09-13 21:15:00,5.2,25522.0,70,24.9,51,910,7.1,28618.0,29077.0
2022-09-13 21:30:00,5.1,24942.0,68,24.6,52,910,7.2,30661.0,29814.0
2022-09-13 21:45:00,4.9,25838.0,67,24.4,53,910,7.2,31722.0,30350.0
2022-09-13 22:00:00,4.7,23782.0,65,24.1,54,910,7.0,30436.0,31657.0
2022-09-13 22:15:00,4.6,23420.0,63,23.9,56,910,7.3,30637.0,31054.0
2022-09-13 22:30:00,4.5,23277.0,61,23.7,57,910,7.5,31141.0,30685.0
2022-09-13 22:45:00,4.3,23133.0,57,23.4,58,910,7.9,37276.0,32293.0
2022-09-13 23:00:00,4.2,22990.0,55,23.2,59,910,8.1,39441.0,37552.0
2022-09-13 23:15:00,4.1,23238.0,52,23.1,60,910,8.1,37674.0,39763.0
2022-09-13 23:30:00,4.1,23879.0,49,23.0,60,910,7.8,36304.0,36815.0
2022-09-13 23:45:00,4.1,25045.0,47,22.9,61,910,7.6,36010.0,36212.0
2022-09-14 00:00:00,4.6,25124.0,54,23.4,57,911,7.8,36402.0,38122.0
2022-09-14 00:15:00,4.5,25359.0,53,23.2,57,911,7.4,36096.0,35911.0
2022-09-14 00:30:00,4.5,25794.0,51,23.1,58,911,7.8,36213.0,35408.0
2022-09-14 00:45:00,4.4,26228.0,51,22.9,58,910,7.6,34717.0,35844.0
2022-09-14 01:00:00,4.4,30552.0,49,22.8,59,910,7.5,31922.0,29781.0
2022-09-14 01:15:00,4.4,26992.0,49,22.7,59,910,7.3,27401.0,29613.0
2022-09-14 01:30:00,4.3,27216.0,48,22.6,60,910,6.6,25371.0,25191.0
2022-09-14 01:45:00,4.4,27439.0,47,22.5,60,910,6.7,26540.0,26900.0
2022-09-14 02:00:00,4.3,27663.0,46,22.4,61,910,7.1,29819.0,22143.0
2022-09-14 02:15:00,4.3,30962.0,46,22.3,61,910,7.3,30558.0,30015.0
2022-09-14 02:30:00,4.4,31211.0,47,22.2,61,910,7.8,35831.0,31422.0
2022-09-14 02:45:00,4.4,28629.0,47,22.1,62,910,7.2,31667.0,32327.0
2022-09-14 03:00:00,4.5,28971.0,48,22.0,62,910,7.6,37643.0,35241.0
2022-09-14 03:15:00,4.5,29379.0,48,21.9,62,910,7.8,33238.0,34537.0
2022-09-14 03:30:00,4.5,29852.0,49,21.9,62,910,8.2,37506.0,33666.0
2022-09-14 03:45:00,4.6,30630.0,49,21.8,63,910,7.5,33508.0,38490.0
2022-09-14 04:00:00,4.7,29628.0,50,21.8,63,910,7.9,36466.0,32561.0
2022-09-14 04:15:00,4.7,29545.0,50,21.8,63,910,7.3,33931.0,34939.0
2022-09-14 04:30:00,4.8,29672.0,51,21.7,63,910,8.0,37619.0,35944.0
2022-09-14 04:45:00,4.8,29800.0,50,21.6,64,909,7.9,37894.0,33901.0
2022-09-14 05:00:00,4.9,31187.0,51,21.5,64,909,7.8,36853.0,38691.0
2022-09-14 05:15:00,4.9,29989.0,51,21.5,64,909,8.0,37869.0,40199.0
2022-09-14 05:30:00,4.9,29986.0,49,21.4,64,909,7.9,37485.0,38792.0
2022-09-14 05:45:00,4.8,29983.0,48,21.3,65,910,8.1,37701.0,35006.0
2022-09-14 06:00:00,4.8,29980.0,47,21.2,65,910,7.9,36030.0,38155.0
2022-09-14 06:15:00,4.8,31126.0,45,21.2,65,910,8.0,38277.0,35509.0
2022-09-14 06:30:00,4.9,29143.0,44,21.3,64,910,8.0,38623.0,39797.0
2022-09-14 06:45:00,4.9,28586.0,43,21.5,64,910,8.5,39851.0,39629.0
2022-09-14 07:00:00,5.0,28029.0,42,21.6,63,910,8.2,38629.0,39160.0
2022-09-14 07:15:00,4.9,27592.0,43,21.9,62,910,7.7,30935.0,37887.0
2022-09-14 07:30:00,4.8,28560.0,43,22.3,61,910,7.2,27415.0,32863.0
2022-09-14 07:45:00,4.7,28321.0,43,22.8,59,911,7.2,31420.0,28374.0
2022-09-14 08:00:00,4.6,28889.0,44,23.2,58,911,6.7,26159.0,27369.0
2022-09-14 08:15:00,4.7,26561.0,46,23.6,57,911,6.2,19322.0,23014.0
2022-09-14 08:30:00,5.1,26710.0,47,23.9,56,911,5.2,16890.0,12261.0
2022-09-14 08:45:00,5.4,26859.0,48,24.2,55,911,5.5,18074.0,19463.0
2022-09-14 09:00:00,5.7,27008.0,49,24.5,54,911,6.5,24484.0,23215.0
2022-09-14 09:15:00,5.9,27608.0,48,24.8,54,911,6.8,26707.0,22846.0
2022-09-14 09:30:00,5.9,27430.0,48,25.1,53,911,6.1,20390.0,22143.0
2022-09-14 09:45:00,5.9,27662.0,48,25.4,52,911,6.6,25042.0,21975.0
2022-09-14 10:00:00,5.9,27818.0,48,25.7,51,911,6.1,18479.0,17185.0
2022-09-14 10:15:00,6.0,27778.0,47,26.0,49,911,5.2,13690.0,20434.0
2022-09-14 10:30:00,6.1,28126.0,46,26.4,48,911,5.2,15060.0,17352.0
2022-09-14 10:45:00,6.2,27477.0,46,26.8,47,911,5.4,16529.0,8743.0
2022-09-14 11:00:00,6.3,27326.0,46,27.2,46,911,4.3,12042.0,16247.0
2022-09-14 11:15:00,6.3,26784.0,44,27.5,45,911,5.7,13029.0,11959.0
2022-09-14 11:30:00,6.2,25849.0,44,27.8,44,911,5.2,14592.0,13701.0
2022-09-14 11:45:00,6.0,28230.0,44,28.0,43,910,5.4,15415.0,9112.0
2022-09-14 12:00:00,5.9,23979.0,44,28.3,42,910,4.8,8640.0,12026.0
2022-09-14 12:15:00,5.7,23252.0,44,28.5,41,910,5.0,12058.0,9815.0
2022-09-14 12:30:00,5.5,22731.0,44,28.6,40,910,4.8,9244.0,10452.0
2022-09-14 12:45:00,5.3,22211.0,43,28.8,40,910,4.1,6546.0,5527.0
2022-09-14 13:00:00,5.2,22761.0,43,28.9,39,910,4.2,5545.0,6867.0
2022-09-14 13:15:00,5.0,22674.0,42,29.1,39,910,3.8,4545.0,2345.0
2022-09-14 13:30:00,4.9,21349.0,41,29.2,38,910,3.6,2863.0,3517.0
2022-09-14 13:45:00,4.8,21296.0,39,29.4,37,909,2.7,1895.0,3417.0
2022-09-14 14:00:00,4.7,21242.0,38,29.5,36,909,3.3,2801.0,1373.0
2022-09-14 14:15:00,4.6,21213.0,37,29.6,36,909,3.3,2064.0,2512.0
2022-09-14 14:30:00,4.6,21577.0,37,29.7,36,909,2.6,888.0,1072.0
2022-09-14 14:45:00,4.6,20873.0,36,29.8,35,908,2.3,231.0,0.0
2022-09-14 15:00:00,4.6,20646.0,36,29.9,35,908,2.5,1013.0,0.0
2022-09-14 15:15:00,4.6,20531.0,36,29.9,35,908,2.4,453.0,536.0
2022-09-14 15:30:00,4.6,20530.0,37,29.8,35,908,2.4,775.0,0.0
2022-09-14 15:45:00,4.6,21708.0,38,29.8,34,908,2.7,794.0,368.0
2022-09-14 16:00:00,4.6,20527.0,39,29.7,34,908,2.8,1302.0,368.0
2022-09-14 16:15:00,4.7,20643.0,40,29.6,34,908,2.5,915.0,737.0
2022-09-14 16:30:00,4.9,20878.0,43,29.4,34,908,2.8,1399.0,1943.0
2022-09-14 16:45:00,4.9,21113.0,45,29.3,35,907,3.2,1718.0,636.0
2022-09-14 17:00:00,5.2,25870.0,47,29.1,35,907,3.5,3264.0,3216.0
2022-09-14 17:15:00,5.4,21751.0,50,28.8,35,907,3.6,3586.0,1608.0
2022-09-14 17:30:00,5.6,22322.0,52,28.5,35,907,3.6,3627.0,3450.0
2022-09-14 17:45:00,5.7,22893.0,55,28.2,36,907,3.3,2076.0,2077.0
2022-09-14 18:00:00,5.9,23464.0,57,27.9,36,907,3.1,1532.0,1842.0
2022-09-14 18:15:00,6.0,27801.0,60,27.5,37,907,3.6,3282.0,2010.0
2022-09-14 18:30:00,5.9,29357.0,62,27.1,38,907,4.5,7567.0,4154.0
2022-09-14 18:45:00,5.7,25209.0,63,26.8,39,908,4.8,8970.0,7805.0
2022-09-14 19:00:00,5.6,25793.0,65,26.4,40,908,4.7,8056.0,8174.0
2022-09-14 19:15:00,5.6,26198.0,66,26.1,40,908,4.6,7653.0,6499.0
2022-09-14 19:30:00,5.6,26424.0,66,25.9,41,908,4.5,7670.0,6700.0
2022-09-14 19:45:00,5.6,29441.0,67,25.6,41,908,4.8,8970.0,6934.0
2022-09-14 20:00:00,5.6,26877.0,67,25.4,42,908,4.5,8468.0,8743.0
2022-09-14 20:15:00,5.6,27175.0,67,25.2,42,908,4.8,10467.0,8408.0
2022-09-14 20:30:00,5.5,27546.0,65,25.1,43,908,5.2,11929.0,11390.0
2022-09-14 20:45:00,5.5,27917.0,64,24.9,43,908,5.3,12796.0,12797.0
2022-09-14 21:00:00,5.5,29491.0,63,24.8,44,908,5.4,13437.0,12194.0
2022-09-14 21:15:00,5.4,28367.0,62,24.6,45,908,5.9,19249.0,16783.0
2022-09-14 21:30:00,5.1,28156.0,61,24.3,46,908,5.6,15479.0,17687.0
2022-09-14 21:45:00,4.8,27944.0,60,24.0,47,909,6.1,16639.0,14606.0
2022-09-14 22:00:00,4.6,27733.0,58,23.7,48,909,6.1,18555.0,18659.0
2022-09-14 22:15:00,4.5,29104.0,56,23.4,50,909,6.2,20239.0,18056.0
2022-09-14 22:30:00,4.4,27796.0,53,23.2,51,909,6.5,23560.0,23014.0
2022-09-14 22:45:00,4.3,27908.0,52,23.0,52,909,6.9,26807.0,26297.0
2022-09-14 23:00:00,4.3,28021.0,49,22.8,53,909,6.6,23370.0,26799.0
2022-09-14 23:15:00,4.2,28002.0,46,22.6,54,909,6.3,22092.0,23282.0
2022-09-14 23:30:00,4.0,28060.0,44,22.4,55,909,6.7,24068.0,25660.0
2022-09-14 23:45:00,4.0,27077.0,42,22.3,56,909,6.5,23480.0,23047.0
2022-09-15 00:00:00,2.9,20973.0,46,22.5,54,909,6.6,22795.0,20468.0
2022-09-15 00:15:00,2.8,20578.0,44,22.4,54,909,6.8,25300.0,24488.0
2022-09-15 00:30:00,2.8,20099.0,42,22.2,55,909,7.0,24535.0,24622.0
2022-09-15 00:45:00,2.8,19619.0,42,22.0,56,908,5.6,14058.0,20769.0
2022-09-15 01:00:00,2.9,19140.0,41,21.8,57,908,5.9,18187.0,17352.0
2022-09-15 01:15:00,2.9,18580.0,41,21.7,57,908,6.1,18575.0,15008.0
2022-09-15 01:30:00,2.9,18406.0,41,21.6,58,908,6.1,17288.0,18056.0
2022-09-15 01:45:00,2.9,18232.0,38,21.5,58,908,6.1,17584.0,15477.0
2022-09-15 02:00:00,2.9,18058.0,38,21.4,59,908,6.0,18599.0,18525.0
2022-09-15 02:15:00,3.1,17852.0,38,21.2,59,908,6.0,19109.0,17051.0
2022-09-15 02:30:00,3.2,17613.0,39,21.1,59,908,6.2,21906.0,18391.0
2022-09-15 02:45:00,3.3,17374.0,39,20.9,60,908,6.4,24832.0,22176.0
2022-09-15 03:00:00,3.5,17931.0,39,20.8,60,908,6.5,26187.0,25526.0
2022-09-15 03:15:00,3.7,16913.0,41,20.7,60,908,6.6,26164.0,26598.0
2022-09-15 03:30:00,3.9,16706.0,40,20.6,60,908,6.5,23389.0,23650.0
2022-09-15 03:45:00,4.1,16499.0,39,20.6,59,907,6.0,18824.0,20367.0
2022-09-15 04:00:00,4.3,16292.0,38,20.5,59,907,5.9,19886.0,18190.0
2022-09-15 04:15:00,4.5,16040.0,39,20.5,59,907,6.6,24847.0,25794.0
2022-09-15 04:30:00,4.4,15741.0,39,20.4,59,907,5.9,18851.0,18424.0
2022-09-15 04:45:00,4.3,16153.0,40,20.3,60,907,5.9,18674.0,18659.0
2022-09-15 05:00:00,4.3,15741.0,41,20.2,60,907,5.8,15274.0,16984.0
2022-09-15 05:15:00,4.2,14774.0,42,20.1,60,907,5.6,15813.0,16883.0
2022-09-15 05:30:00,4.1,14336.0,43,20.0,61,907,5.8,16411.0,14070.0
2022-09-15 05:45:00,4.0,13898.0,46,19.9,61,907,5.3,14510.0,15912.0
2022-09-15 06:00:00,4.0,13460.0,47,19.8,62,907,5.8,16371.0,16113.0
2022-09-15 06:15:00,3.8,12916.0,49,19.9,62,907,4.9,10480.0,13969.0
2022-09-15 06:30:00,3.7,12266.0,49,20.1,63,907,4.9,10112.0,10519.0
2022-09-15 06:45:00,3.6,11615.0,52,20.3,63,907,4.8,9534.0,9949.0
2022-09-15 07:00:00,3.4,10965.0,52,20.5,64,907,4.6,7278.0,8509.0
2022-09-15 07:15:00,3.2,10377.0,54,20.9,63,907,4.6,8730.0,7772.0
2022-09-15 07:30:00,3.1,10890.0,54,21.4,61,907,4.1,6469.0,6700.0
2022-09-15 07:45:00,2.9,10485.0,56,22.0,58,908,4.4,7047.0,6633.0
2022-09-15 08:00:00,2.7,8796.0,57,22.5,56,908,4.0,5512.0,6030.0
2022-09-15 08:15:00,2.6,8426.0,58,23.0,55,908,4.1,5569.0,5293.0
2022-09-15 08:30:00,2.7,8211.0,57,23.3,54,908,3.4,3119.0,4857.0
2022-09-15 08:45:00,2.8,7996.0,58,23.7,53,908,2.9,1720.0,3350.0
2022-09-15 09:00:00,3.0,7781.0,57,24.0,52,908,2.6,468.0,737.0
2022-09-15 09:15:00,3.0,7533.0,57,24.4,50,908,2.5,657.0,670.0
2022-09-15 09:30:00,2.9,7428.0,59,24.7,49,908,2.8,932.0,636.0
2022-09-15 09:45:00,2.8,6973.0,60,25.0,48,908,2.5,593.0,603.0
2022-09-15 10:00:00,2.7,6619.0,62,25.3,47,908,2.2,180.0,0.0
2022-09-15 10:15:00,2.6,6120.0,61,25.5,46,908,1.7,-50.0,0.0
2022-09-15 10:30:00,2.4,5525.0,60,25.8,45,908,1.6,-24.0,0.0
2022-09-15 10:45:00,2.3,4930.0,61,26.0,44,908,1.3,-69.0,0.0
2022-09-15 11:00:00,2.1,4335.0,61,26.3,43,908,1.6,-46.0,0.0
2022-09-15 11:15:00,1.8,3857.0,61,26.6,43,908,1.3,-77.0,0.0
2022-09-15 11:30:00,1.7,4175.0,62,26.9,42,908,1.2,-22.0,0.0
2022-09-15 11:45:00,1.6,3134.0,63,27.2,41,907,1.3,-39.0,0.0
2022-09-15 12:00:00,1.4,2773.0,65,27.5,40,907,1.1,-41.0,0.0
2022-09-15 12:15:00,1.3,2519.0,63,27.7,40,907,1.5,-35.0,0.0
2022-09-15 12:30:00,1.3,2374.0,63,28.0,39,907,1.6,-31.0,0.0
2022-09-15 12:45:00,1.3,2229.0,61,28.3,38,906,1.6,-42.0,0.0
2022-09-15 13:00:00,1.3,2084.0,61,28.6,37,906,1.8,-31.0,0.0
2022-09-15 13:15:00,1.2,2490.0,55,28.9,37,906,1.4,-46.0,0.0
2022-09-15 13:30:00,1.3,2439.0,45,29.2,36,906,1.4,-33.0,0.0
2022-09-15 13:45:00,1.2,2049.0,35,29.5,36,906,1.8,-33.0,0.0
2022-09-15 14:00:00,1.3,2064.0,27,29.8,35,906,1.7,-36.0,0.0
2022-09-15 14:15:00,1.4,2167.0,17,30.0,35,906,1.5,-30.0,0.0
2022-09-15 14:30:00,1.3,2358.0,13,29.9,35,906,1.5,-42.0,0.0
2022-09-15 14:45:00,1.3,2399.0,4,29.9,35,905,1.4,-29.0,0.0
2022-09-15 15:00:00,1.3,2434.0,0,29.8,35,905,1.4,-24.0,0.0
2022-09-15 15:15:00,1.3,2434.0,356,29.8,35,905,1.6,-40.0,0.0
2022-09-15 15:30:00,1.2,2727.0,346,29.7,35,905,1.4,-34.0,0.0
2022-09-15 15:45:00,1.3,2364.0,331,29.6,34,904,1.4,-47.0,0.0
2022-09-15 16:00:00,1.3,2329.0,321,29.5,34,904,1.0,-36.0,0.0
2022-09-15 16:15:00,1.2,2422.0,312,29.3,35,904,1.4,-54.0,0.0
2022-09-15 16:30:00,1.2,2644.0,301,28.9,36,904,1.1,-68.0,0.0
2022-09-15 16:45:00,1.2,2866.0,294,28.6,37,904,1.0,-37.0,0.0
2022-09-15 17:00:00,1.2,3088.0,284,28.2,38,904,0.9,-57.0,0.0
2022-09-15 17:15:00,1.2,3346.0,279,27.9,38,904,1.1,-47.0,0.0
2022-09-15 17:30:00,1.1,3917.0,275,27.8,39,904,1.3,-29.0,0.0
2022-09-15 17:45:00,1.1,3935.0,270,27.6,39,904,1.2,-62.0,0.0
2022-09-15 18:00:00,1.0,4229.0,270,27.5,40,904,1.0,-33.0,0.0
2022-09-15 18:15:00,1.0,4491.0,270,27.3,41,904,0.9,-35.0,0.0
2022-09-15 18:30:00,1.0,4721.0,270,27.0,43,904,0.8,-38.0,0.0
2022-09-15 18:45:00,0.9,4951.0,270,26.7,44,904,0.8,-51.0,0.0
2022-09-15 19:00:00,0.9,5181.0,270,26.4,46,904,1.0,-48.0,0.0
2022-09-15 19:15:00,0.6,5431.0,261,26.0,48,904,1.0,-52.0,0.0
2022-09-15 19:30:00,0.3,6808.0,180,25.7,49,904,1.3,-44.0,0.0
2022-09-15 19:45:00,0.7,5969.0,124,25.4,50,904,1.0,-53.0,0.0
2022-09-15 20:00:00,1.3,6238.0,117,25.1,51,904,1.7,-44.0,0.0
2022-09-15 20:15:00,1.9,6230.0,115,24.7,51,904,1.9,-26.0,0.0
2022-09-15 20:30:00,2.2,5944.0,117,24.4,52,904,2.1,-30.0,0.0
2022-09-15 20:45:00,2.6,5657.0,119,24.1,53,905,2.4,-39.0,0.0
2022-09-15 21:00:00,3.0,5371.0,120,23.8,54,905,2.2,-52.0,0.0
2022-09-15 21:15:00,3.1,5821.0,122,23.6,54,905,2.1,-36.0,0.0
2022-09-15 21:30:00,2.8,4747.0,122,23.7,53,905,2.6,54.0,0.0
2022-09-15 21:45:00,2.7,4426.0,124,23.7,53,905,2.7,205.0,0.0
2022-09-15 22:00:00,2.4,4105.0,125,23.8,52,905,3.4,1776.0,703.0
2022-09-15 22:15:00,2.3,3782.0,124,23.8,52,905,3.5,2468.0,2110.0
2022-09-15 22:30:00,2.1,3457.0,121,23.7,52,905,3.7,3250.0,2613.0
2022-09-15 22:45:00,2.0,3132.0,120,23.7,52,905,4.0,4527.0,2981.0
2022-09-15 23:00:00,1.8,2807.0,117,23.6,52,905,3.2,1679.0,4556.0
2022-09-15 23:15:00,1.7,2602.0,111,23.5,52,905,3.4,2210.0,2881.0
2022-09-15 23:30:00,1.8,3058.0,106,23.4,53,905,3.2,1432.0,1943.0
2022-09-15 23:45:00,1.8,2436.0,103,23.2,53,905,3.2,1432.0,904.0
2022-09-16 00:00:00,2.0,2824.0,90,22.9,55,905,3.3,2117.0,1206.0
2022-09-16 00:15:00,1.9,2687.0,87,22.9,55,905,3.3,2313.0,1976.0
2022-09-16 00:30:00,1.9,2582.0,84,22.8,55,905,3.6,2790.0,2579.0
2022-09-16 00:45:00,1.8,2477.0,81,22.7,56,905,3.2,1937.0,2646.0
2022-09-16 01:00:00,1.8,2372.0,77,22.6,56,905,3.1,1523.0,1440.0
2022-09-16 01:15:00,1.9,2276.0,72,22.5,56,905,3.1,1289.0,1407.0
2022-09-16 01:30:00,2.0,2784.0,66,22.4,56,905,3.1,1536.0,1340.0
2022-09-16 01:45:00,1.9,2103.0,62,22.3,57,905,3.5,3121.0,1943.0
2022-09-16 02:00:00,2.0,2016.0,57,22.2,57,905,3.5,3964.0,3383.0
2022-09-16 02:15:00,2.1,1978.0,55,22.1,57,905,3.8,4882.0,4020.0
2022-09-16 02:30:00,2.1,1987.0,59,22.1,57,905,3.9,4727.0,4824.0
2022-09-16 02:45:00,2.1,1996.0,61,22.0,58,905,3.7,3738.0,4924.0
2022-09-16 03:00:00,2.1,2005.0,65,22.0,58,905,3.5,2864.0,2847.0
2022-09-16 03:15:00,2.1,2046.0,65,22.0,58,905,3.2,1878.0,2278.0
2022-09-16 03:30:00,2.1,2941.0,65,21.9,58,905,3.0,1313.0,1641.0
2022-09-16 03:45:00,2.1,2191.0,67,21.9,58,905,3.5,2576.0,1608.0
2022-09-16 04:00:00,2.1,2264.0,67,21.8,58,905,3.6,3352.0,1876.0
2022-09-16 04:15:00,2.1,2387.0,67,21.8,58,905,4.1,4900.0,4589.0
2022-09-16 04:30:00,2.2,2562.0,68,21.7,59,905,3.9,4250.0,4589.0
2022-09-16 04:45:00,2.1,2737.0,71,21.7,59,905,4.3,5285.0,4690.0
2022-09-16 05:00:00,2.2,2893.0,72,21.6,60,905,4.4,6397.0,5996.0
2022-09-16 05:15:00,2.2,2953.0,74,21.6,60,905,4.3,5549.0,5762.0
2022-09-16 05:30:00,2.2,3117.0,77,21.6,60,905,4.4,6345.0,5661.0
2022-09-16 05:45:00,2.2,3195.0,80,21.5,60,905,4.5,7073.0,6934.0
2022-09-16 06:00:00,2.2,3274.0,82,21.5,60,905,4.6,7174.0,6934.0
2022-09-16 06:15:00,2.2,3377.0,85,21.5,60,905,4.1,5729.0,6934.0
2022-09-16 06:30:00,2.1,3506.0,85,21.6,61,905,4.1,5813.0,6331.0
2022-09-16 06:45:00,2.0,3634.0,87,21.7,62,905,4.3,7031.0,6365.0
2022-09-16 07:00:00,1.9,3763.0,87,21.8,63,905,4.6,7308.0,7202.0
2022-09-16 07:15:00,1.9,3730.0,87,22.1,62,905,4.3,5673.0,5661.0
